MDSS01.LC03MDC.FOTLSOOT,PctSoot                 ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_FOT
MDSS01.LC03MDC.FOTLT_IN,Temp IN                 ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_FOT
MDSS01.LC03MDC.FOTLT_OU,Temp Out                ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_FOT
MDSS01.LC03MDC.FOTLUC_1,User Count 1            ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_FOT
MDSS01.LC03MDC.FOTLUC_2,User Count 2            ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_FOT
MDSS01.LC03MDC.FOTLUC_3,User Count 3            ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_FOT
MDSS01.LC03MDC.FOTLUC_4,User Count 4            ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_FOT
MDSS01.LC03MDC.FOTLUC_5,User Count 5            ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_FOT
MDSS01.LC03MDC.FOTLUC_6,User Count 6            ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_FOT
MDSS01.LC03MDC.FOTLUS_1,User Size 1             ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_FOT
MDSS01.LC03MDC.FOTLUS_2,User Size 2             ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_FOT
MDSS01.LC03MDC.FOTLUS_3,User Size 3             ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_FOT
MDSS01.LC03MDC.FOTLUS_4,User Size 4             ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_FOT
MDSS01.LC03MDC.FOTLUS_5,User Size 5             ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_FOT
MDSS01.LC03MDC.FOTLUS_6,User Size 6             ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_FOT
MDSS01.LC03MDC.FOTLVISC,Viscosity40C            ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_FOT
MDSS01.LC03MDC.FOTLWBIN,WearBin                 ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_FOT
MDSS01.LC03MDC.FOTLWD20,Water Drop 20 um        ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_FOT
MDSS01.LC03MDC.FOTLWD21,Water Drop 21 um        ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_FOT
MDSS01.LC03MDC.FOTLWD25,Water Drop 25 um        ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_FOT
MDSS01.LC03MDC.FOTLWD38,Water Drop 38 um        ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_FOT
MDSS01.LC03MDC.FOTLWD50,Water Drop 50 um        ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_FOT
MDSS01.LC03MDC.FOTLWD70,Water Drop 70 um        ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_FOT
MDSS01.LC03MDC.FOTLWDXL,Water Drop 100 um       ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_FOT
MDSS01.LC03MDC.FOTLWPPM,WaterIndex              ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_FOT
MDSS01.LC03MDC.PD2L_STA,Status,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2L_FLW,Flow Rate               ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2L_LFR,Last Flow Rate          ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2L_LKV,Leak Value              ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2L_MEM,Memory Usage            ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2L_MN,Mean                    ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2L_MNR,Mean Ratio              ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2L_PON,Pump On                 ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2L_SEG,Segment Type            ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2LAB20,Air Bubble 20 um        ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2LAB21,Air Bubble 21 um        ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2LAB25,Air Bubble 25 um        ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2LAB38,Air Bubble 38 um        ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2LAB50,Air Bubble 50 um        ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2LAB70,Air Bubble 70 um        ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2LABXL,Air Bubble 100 um       ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2LBSW,BSW                     ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2LBTEC,BIT ERROR CODE          ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2LBTST,LNF Run State           ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2LCC20,CutCum20                ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2LCC25,CutCum25                ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2LCC50,CutCum50                ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2LCCMN,CutCntMean              ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2LCCMS,CutMaxSize              ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2LCCSD,CutCntStdDev            ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2LCCXL,CutCum100               ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2LCD04,CDiamCum4               ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2LCD05,CdiamCum5               ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
